0.333609182,71
1.011132535,49766
1.688656055,51723
2.366179743,4579
3.043703599,3793
3.721227622,13387
4.398751813,15163
5.076276172,18457
5.753800699,19464
6.431325393,19196
7.108850256,18500
7.786375286,18263
8.463900483,21696
9.141425849,72523
9.818951382,48557
10.49647708,22462
11.17400295,11417
11.85152899,8263
12.52905519,5599
13.20658156,4872
13.8841081,4768
14.56163481,4220
15.23916169,3974
15.91668873,3933
16.59421594,3817
17.27174332,3660
17.94927087,3693
18.62679858,3523
19.30432646,3404
19.98185451,3383
20.65938273,3352
21.33691111,3191
22.01443967,3163
22.69196839,3114
23.36949728,3210
24.04702633,2900
24.72455556,3096
25.40208495,2962
26.07961451,2932
26.75714424,2810
27.43467413,2772
28.11220419,2783
28.78973442,2713
29.46726482,2632
30.14479539,2620
30.82232612,2612
31.49985702,2630
32.17738809,2571
32.85491933,2624
33.53245073,2546
34.20998231,2474
34.88751405,2498
35.56504595,2529
36.24257803,2551
36.92011027,2523
37.59764269,2400
38.27517526,2472
38.95270801,2339
39.63024093,2373
40.30777401,2375
40.98530726,2369
41.66284068,2422
42.34037426,2362
43.01790802,2225
43.69544194,2400
44.37297603,2354
45.05051028,2296
45.72804471,2251
46.4055793,2295
47.08311406,2309
47.76064899,2306
48.43818408,2189
49.11571934,2310
49.79325478,2171
50.47079037,2294
51.14832614,2233
51.82586208,2303
52.50339818,2310
53.18093445,2299
53.85847088,2371
54.53600749,2309
55.21354426,2304
55.8910812,2311
56.56861831,2346
57.24615559,2339
57.92369303,2416
58.60123064,2397
59.27876842,2782
59.95630637,2804
60.63384449,2439
61.31138277,2467
61.98892122,2397
62.66645984,2605
63.34399862,2626
64.02153758,2504
64.6990767,2390
65.37661599,2437
66.05415545,2687
66.73169507,2686
67.40923486,2608
68.08677482,2645
68.76431495,2646
69.44185525,2610
70.11939571,2783
70.79693634,2748
71.47447714,2738
72.15201811,3003
72.82955924,3475
73.50710055,3031
74.18464202,4071
74.86218365,6416
75.53972546,3784
76.21726743,3298
76.89480958,6628
77.57235188,4819
78.24989436,2808
78.92743701,2737
79.60497982,2823
80.2825228,2743
80.96006595,2816
81.63760926,2794
82.31515274,2715
82.9926964,2888
83.67024021,3265
84.3477842,3802
85.02532836,3561
85.70287268,2914
86.38041717,3206
87.05796183,4589
87.73550665,3976
88.41305164,2877
89.0905968,3059
89.76814213,3880
90.44568763,3352
91.12323329,2721
91.80077913,3023
92.47832513,4001
93.15587129,4046
93.83341763,3328
94.51096413,2924
95.1885108,2963
95.86605764,2775
96.54360465,2773
97.22115182,2832
97.89869916,2787
98.57624667,2969
99.25379435,3092
99.93134219,3102
100.6088902,2869
101.2864384,2952
101.9639867,2775
102.6415353,2840
103.3190839,2927
103.9966328,2918
104.6741818,3057
105.351731,3182
106.0292803,3159
106.7068299,2945
107.3843796,2989
108.0619294,3002
108.7394794,3081
109.4170296,3141
110.09458,3019
110.7721305,3005
111.4496812,2975
112.1272321,3099
112.8047831,3079
113.4823343,3019
114.1598857,2993
114.8374372,3216
115.5149889,3203
116.1925408,3095
116.8700928,3145
117.547645,3089
118.2251974,3019
118.90275,2952
119.5803027,3066
120.2578556,3158
120.9354086,3109
121.6129618,3031
122.2905152,3123
122.9680687,3127
123.6456225,3211
124.3231763,3194
125.0007304,3081
125.6782846,3150
126.355839,3236
127.0333936,3170
127.7109483,3136
128.3885032,3417
129.0660582,3840
129.7436135,3503
130.4211688,3240
131.0987244,3258
131.7762801,3195
132.453836,3220
133.1313921,3226
133.8089483,3340
134.4865047,3199
135.1640613,3298
135.841618,3232
136.5191749,3256
137.196732,3223
137.8742893,3262
138.5518467,3372
139.2294042,3366
139.906962,3301
140.5845199,3191
141.262078,3241
141.9396362,3379
142.6171946,3263
143.2947532,3402
143.972312,3560
144.6498709,3270
145.32743,3287
146.0049892,3324
146.6825486,3206
147.3601082,3264
148.037668,3163
148.7152279,3227
149.392788,3166
150.0703483,3240
150.7479087,3240
151.4254693,3275
152.10303,3288
152.780591,3199
153.4581521,3432
154.1357133,3606
154.8132748,3277
155.4908364,3171
156.1683981,3176
156.8459601,3122
157.5235222,3117
158.2010844,3124
158.8786469,3215
159.5562095,3120
160.2337723,3167
160.9113352,3107
161.5888983,3064
162.2664616,3064
162.9440251,3093
163.6215887,3132
164.2991524,3036
164.9767164,3072
165.6542805,3092
166.3318448,3113
167.0094093,3034
167.6869739,2989
168.3645387,3006
169.0421036,2916
169.7196687,2974
170.397234,3052
171.0747995,3033
171.7523651,2950
172.4299309,2937
173.1074969,3053
173.785063,3013
174.4626293,2976
175.1401958,2948
175.8177624,2993
176.4953292,2988
177.1728962,2996
177.8504633,2940
178.5280306,2914
179.2055981,2898
179.8831657,2977
180.5607335,2963
181.2383015,2947
181.9158697,2928
182.593438,2840
183.2710065,2869
183.9485751,2994
184.6261439,2903
185.3037129,3577
185.981282,4823
186.6588514,3909
